subid,trialinfo,memory,ERS,RewardType
540,item8R2,1,-0.0871019657501977,High
540,item9R1,0,-0.0836703265434409,High
540,item9R2,1,0.0536404585442333,High
540,item10R1,0,-0.0713053251336084,Low
540,item10R2,1,0.0676813815404055,Low
540,item11R1,1,-0.0628035673885001,Low
540,item11R2,1,0.0172744544557789,Low
540,item12R1,0,0.0766790960279638,Low
540,item12R2,1,-0.010434579041623,Low
540,item13R1,0,0.00194636774552852,Low
540,item13R2,1,0.0867137225867022,Low
540,item14R1,1,0.0756916044194566,Low
540,item14R2,1,-0.0294883362968493,Low
540,item15R1,1,0.168661085115862,Low
540,item15R2,1,-0.0695908444311784,Low
540,item16R1,0,-0.110865315796938,Low
540,item16R2,0,-0.0144831476754951,Low
540,item1R1,1,0.0284041675358949,Low
540,item1R2,1,0.0191526875165642,Low
540,item2R1,1,-0.0524671665581739,Low
540,item2R2,1,-0.0893822936081279,Low
540,item3R1,0,-0.0528303933155783,Low
540,item3R2,0,-0.0548038067802575,Low
540,item4R1,1,0.00569744647491632,Low
540,item4R2,0,0.137963739998943,Low
540,item5R1,0,0.168004557969659,Low
540,item5R2,1,-0.00266630094895221,Low
540,item6R1,1,-0.0927920543226532,Low
540,item6R2,1,-0.0670354684591917,Low
540,item7R1,1,0.0611198737893335,Low
540,item7R2,0,0.0853811881025258,Low
540,item8R1,1,-0.115106583992348,Low
540,item8R2,1,-0.08914131736911,Low
540,item9R1,1,-0.128303767510862,Low
540,item9R2,1,0.126345754247133,Low
541,item10R1,1,-0.247567549046378,High
541,item11R1,0,-0.0895292299983401,High
541,item12R1,0,0.170215169625997,High
541,item13R1,1,-0.173226396925933,High
541,item14R1,0,0.17762548060683,High
541,item15R1,0,-0.0954327198952126,High
541,item16R1,1,0.0238084951848796,High
541,item1R1,1,-0.129070516923728,High
541,item2R1,0,0.0958201376868282,High
541,item3R1,1,-0.150724707639496,High
541,item4R1,0,0.0228665171664492,High
541,item5R1,0,-0.193568288601599,High
541,item6R1,1,-0.28209737844947,High
541,item7R1,1,-0.154357061636935,High
541,item8R1,1,0.0442087403697211,High
541,item9R1,1,-0.0113451751080747,High
541,item10R1,1,0.158513303315205,Low
541,item11R1,1,-0.0575074531982342,Low
541,item12R1,0,-0.148429423894778,Low
541,item13R1,1,-0.0587679424306498,Low
541,item14R1,1,-0.021332897283802,Low
541,item15R1,1,-0.177573512346799,Low
541,item16R1,0,0.0265421447064497,Low
541,item1R1,0,-0.0254031624654596,Low
541,item2R1,1,0.132794924747735,Low
541,item3R1,0,-0.0167271141034218,Low
541,item4R1,0,0.0408956763646241,Low
541,item5R1,1,0.043796309584269,Low
541,item6R1,1,-0.109612110413709,Low
541,item7R1,1,-0.00647304082388864,Low
541,item8R1,0,-0.0353316207551771,Low
541,item9R1,1,0.0694523310371443,Low
542,item10R2,0,0.0248784089815643,High
542,item11R2,0,0.0663175441639818,High
542,item12R2,0,-0.112521279292478,High
542,item13R2,0,0.0183749900553961,High
542,item14R2,0,-0.0241635687394531,High
542,item15R2,0,-0.104471583561482,High
542,item16R2,0,0.178940659101842,High
542,item1R2,0,-0.0530764757948293,High
542,item2R2,0,0.0323196351467508,High
542,item3R2,0,-0.0327748158222661,High
542,item4R2,0,0.0348760696735927,High
542,item5R2,1,0.0885092820756122,High
542,item6R2,0,-0.142689410155699,High
542,item7R2,1,0.0486856120118454,High
542,item8R2,0,0.0463567537023481,High
542,item9R2,1,0.0193976894705091,High
542,item10R2,0,0.0393945066104189,Low
542,item11R2,0,0.0172982824997688,Low
542,item12R2,0,-0.16621586904054,Low
542,item13R2,0,0.233959769669831,Low
542,item14R2,0,0.072195930029907,Low
542,item15R2,0,0.0115302262590768,Low
542,item16R2,0,0.105885029279715,Low
542,item1R2,1,0.0262668540577613,Low
542,item2R2,0,-0.0770593820332436,Low
542,item3R2,1,0.192182326934115,Low
542,item4R2,0,0.109007187115027,Low
542,item5R2,1,0.0327914620790462,Low
542,item6R2,0,0.0652069710181705,Low
542,item7R2,0,0.120197944860954,Low
542,item8R2,1,0.0737673441733936,Low
542,item9R2,0,-0.00162432512817669,Low
545,item10R1,0,-0.128585852454746,High
545,item10R2,1,-0.11240694958441,High
545,item11R1,1,0.207901819726981,High
545,item11R2,1,0.054922521138275,High
545,item12R1,1,0.0790074898819949,High
545,item12R2,0,-0.0590105058142599,High
545,item13R1,0,0.0105995786966091,High
545,item13R2,1,-0.0321348279686957,High
545,item14R1,0,-0.247533457385072,High
545,item14R2,1,0.0382309608103412,High
545,item15R1,0,0.206334327157109,High
545,item15R2,0,0.0940755698262411,High
545,item16R1,1,-0.0540390581394491,High
545,item16R2,0,-0.148230148962809,High
545,item1R1,1,-0.0583022497995523,High
545,item1R2,0,-0.0812491247563736,High
545,item2R1,0,-0.0614177840659157,High
545,item2R2,0,0.00488321104399269,High
545,item3R1,0,0.278034222959016,High
545,item3R2,0,0.086711591857459,High
545,item4R1,1,-0.0477761776275647,High
545,item4R2,0,-0.0921548217815641,High
545,item5R1,1,0.0443837281868532,High
545,item5R2,1,0.123579792883348,High
545,item6R1,1,0.131699801448745,High
545,item6R2,0,0.159129953493583,High
545,item7R1,1,-0.0340736637905534,High
545,item7R2,0,0.00427217175829996,High
545,item8R1,0,0.0442396904560898,High
545,item8R2,0,-0.197611717145085,High
545,item9R1,0,0.026072579369663,High
545,item9R2,0,0.0752499653430344,High
545,item10R1,0,-0.19968311849677,Low
545,item10R2,1,-0.139410015963029,Low
545,item11R1,0,-0.138881796696352,Low
545,item11R2,1,-0.0113797674845685,Low
545,item12R1,0,-0.0890099272209292,Low
545,item12R2,0,-0.0961822572852129,Low
545,item13R1,0,0.122785941417473,Low
545,item13R2,1,0.0416234212202855,Low
545,item14R1,0,-0.136416612454987,Low
545,item14R2,0,0.00713676017406683,Low
545,item15R1,1,-0.174544618140552,Low
545,item15R2,0,0.16909726751874,Low
545,item16R1,0,0.129342178553286,Low
545,item16R2,0,-0.239436719269198,Low
545,item1R1,0,0.0188564006209552,Low
545,item1R2,0,-0.0120522316313398,Low
545,item2R1,0,-0.152372715078612,Low
545,item2R2,0,0.0654513436630991,Low
545,item3R1,1,-0.209774147510443,Low
545,item3R2,0,0.0131981377975854,Low
545,item4R1,0,0.0880024420025842,Low
545,item4R2,0,0.0749602710671823,Low
545,item5R1,0,-0.0823971733339898,Low
545,item5R2,0,-0.0416604182662294,Low
545,item6R1,0,-0.117651178686389,Low
545,item6R2,0,0.013330658851925,Low
545,item7R1,0,0.0636130478911451,Low
545,item7R2,0,-0.208217539235483,Low
545,item8R1,0,0.224887758074501,Low
545,item8R2,0,0.112162418278915,Low
545,item9R1,0,-0.0221385226058226,Low
545,item9R2,0,0.209706294124279,Low
548,item10R1,0,0.0272484001616708,High
548,item11R1,0,-0.0368073387503828,High
548,item12R1,0,0.12701334111189,High
548,item13R1,0,-0.114919256422602,High
548,item14R1,0,-0.089698897858063,High
548,item15R1,0,-0.0436830719547619,High
548,item16R1,0,0.0977199395549454,High
548,item1R1,0,0.045075914058706,High
548,item2R1,0,-0.0487171813856674,High
548,item3R1,0,-0.0199208729494354,High
548,item4R1,0,-0.0410711328477244,High
548,item5R1,0,-0.0608024206716112,High
548,item6R1,0,-0.108220810633905,High
548,item7R1,0,0.00663289581461173,High
548,item8R1,0,0.207919626989055,High
548,item9R1,0,-0.123753695151292,High
548,item10R1,0,-0.029969445122401,Low
548,item11R1,0,0.0249381323878276,Low
548,item12R1,0,0.0659667934277154,Low
548,item13R1,1,0.0264548534624864,Low
548,item14R1,1,0.0258538973081982,Low
548,item15R1,0,0.115621200290385,Low
548,item16R1,0,-0.171530769788035,Low
548,item1R1,0,0.0336029554063116,Low
548,item2R1,0,-0.11873579526458,Low
548,item3R1,1,0.0976794628920608,Low
548,item4R1,0,-0.160754814792982,Low
548,item5R1,0,0.03155429756634,Low
548,item6R1,0,-0.0400180166403154,Low
548,item7R1,1,-0.0393672686099594,Low
548,item8R1,0,0.0593502377631465,Low
548,item9R1,0,0.107279324477013,Low
549,item10R1,1,-0.0107501586006535,High
549,item11R1,0,0.229648290285586,High
549,item12R1,0,0.0993552984002741,High
549,item13R1,0,0.0748544057346759,High
549,item14R1,1,0.0170399151426681,High
549,item15R1,0,-0.142569183156732,High
549,item16R1,0,-0.0884429973202252,High
549,item1R1,0,-0.263637996896797,High
549,item2R1,1,-0.00636940853490829,High
549,item3R1,0,0.0593064347692901,High
549,item4R1,0,0.0298464168435597,High
549,item5R1,0,-0.118741093105566,High
549,item6R1,1,0.0745733214023243,High
549,item7R1,0,0.078291956164686,High
549,item8R1,0,0.251551790985314,High
549,item9R1,1,0.0551144405228216,High
549,item10R1,0,0.077477125061616,Low
549,item11R1,1,0.00326935841716738,Low
549,item12R1,1,-0.0411191888153204,Low
549,item13R1,0,0.158823017624407,Low
549,item14R1,0,0.0314842753861388,Low
549,item15R1,0,-0.0394235561128839,Low
549,item16R1,0,0.32272655250112,Low
549,item1R1,0,-0.0159485187260414,Low
549,item2R1,0,0.0980794129493764,Low
549,item3R1,0,0.293551022207084,Low
549,item4R1,1,0.0509286357816456,Low
549,item5R1,1,-0.0794182905154679,Low
549,item6R1,0,0.20569872083343,Low
549,item7R1,0,-0.0301633199190144,Low
549,item8R1,1,-0.0490764886385577,Low
549,item9R1,0,0.0191009194613895,Low
550,item10R1,1,0.13120762223964,High
550,item10R2,1,-0.0820210447404178,High
550,item11R1,0,-0.178656609860294,High
550,item11R2,1,0.0642720933773122,High
550,item12R1,1,-0.0728491531220714,High
550,item12R2,1,0.0657542906785396,High
550,item13R1,0,-0.18194883025584,High
550,item13R2,1,0.119753619070926,High
550,item14R1,0,0.0721717616957974,High
550,item14R2,1,-0.0796125019969688,High
550,item15R1,0,-0.22773645687872,High
550,item15R2,0,-0.0110176760476353,High
550,item16R1,1,-0.102417608123262,High
550,item16R2,0,0.0873635242983008,High
550,item1R1,1,-0.0820492513611835,High
550,item1R2,1,-0.0713593462281834,High
550,item2R1,0,-0.0798828336019922,High
550,item2R2,1,0.124588667485453,High
550,item3R1,0,0.0453364309391347,High
550,item3R2,1,-0.0290955538869253,High
550,item4R1,0,-0.112278342091619,High
550,item4R2,1,-0.0347445332381404,High
550,item5R1,0,0.0184602070352464,High
550,item5R2,1,0.189721156765673,High
550,item6R1,1,0.15389659223469,High
550,item6R2,1,-0.0645630996700005,High
550,item7R1,1,0.142587119797752,High
550,item7R2,1,-0.100467678702336,High
550,item8R1,1,0.0200510542324556,High
550,item8R2,1,-0.0668758467551766,High
550,item9R1,1,-0.0950628456884119,High
550,item9R2,1,0.0210566773008326,High
550,item10R1,0,0.102593726299322,Low
550,item10R2,1,-0.0585400740292935,Low
550,item11R1,1,-0.0946723480153515,Low
550,item11R2,1,0.13132312754732,Low
550,item12R1,1,-0.0847183434454692,Low
550,item12R2,0,-0.0290482103656208,Low
550,item13R1,1,-0.175422095393807,Low
550,item13R2,0,-0.0776455427305749,Low
550,item14R1,1,-0.057576963449778,Low
550,item14R2,1,0.0756380767676638,Low
550,item15R1,1,-0.213443971954376,Low
550,item15R2,0,-0.26301029638277,Low
550,item16R1,0,-0.0692620932513519,Low
550,item16R2,0,-0.0119779261587079,Low
550,item1R1,0,-0.0943978688159995,Low
550,item1R2,0,-0.053832091313959,Low
550,item2R1,1,-0.0462082326020661,Low
550,item2R2,1,-0.20333217885055,Low
550,item3R1,1,0.118180098289117,Low
550,item3R2,1,-0.0509752370835114,Low
550,item4R1,1,-0.243754939701834,Low
550,item4R2,1,0.0165602278597296,Low
550,item5R1,1,0.00294347168895297,Low
550,item5R2,1,0.161533024784412,Low
550,item6R1,1,0.0212235456349957,Low
550,item6R2,1,-0.153803854237948,Low
550,item7R1,1,0.0893147548740778,Low
550,item7R2,1,-0.0162043625612046,Low
550,item8R1,1,0.142203949272653,Low
550,item8R2,1,-0.00812407793402573,Low
550,item9R1,1,-0.0489602381382959,Low
550,item9R2,1,0.103888798864128,Low
552,item10R1,1,-0.0375397347964633,High
552,item10R2,1,0.249289223472251,High
552,item11R1,1,0.0718177251275932,High
552,item11R2,0,0.0132638942296821,High
552,item12R1,1,-0.0379089822315642,High
552,item12R2,1,0.330999292726428,High
552,item13R1,1,0.0140395845794011,High
552,item13R2,0,0.0114433928168946,High
552,item14R1,1,-0.0538032211704469,High
552,item14R2,1,0.206326722260966,High
552,item15R1,1,0.0882218014455856,High
552,item15R2,0,0.152439829121814,High
552,item16R1,0,0.140478306508423,High
552,item16R2,1,-0.124932945437559,High
552,item1R1,1,0.100137973616522,High
552,item1R2,1,-0.0211548448871409,High
552,item2R1,1,-0.137252223087183,High
552,item2R2,1,-0.0340531692945651,High
552,item3R1,0,-0.0523779410159129,High
552,item3R2,1,0.100007485602517,High
552,item4R1,1,0.0234505767916915,High
552,item4R2,1,0.13513341965119,High
552,item5R1,1,0.165800975220716,High
552,item5R2,1,0.140997041893954,High
552,item6R1,1,0.00286774865176635,High
552,item6R2,0,0.106434011903596,High
552,item7R1,1,0.105521814386048,High
552,item7R2,0,0.0894249834434081,High
552,item8R1,1,0.0230549116259834,High
552,item8R2,1,0.0360707806011262,High
552,item9R1,0,0.0249906772810172,High
552,item9R2,1,-0.0419606211299892,High
552,item10R1,1,-0.10690575394357,Low
552,item10R2,1,0.0175435458396471,Low
552,item11R1,0,-0.00286372510805875,Low
552,item11R2,1,-0.0282826244990182,Low
552,item12R1,1,-0.0964748939763275,Low
552,item12R2,0,-0.0854476813197072,Low
552,item13R1,1,-0.0916775725052806,Low
552,item13R2,1,0.0875388119972261,Low
552,item14R1,0,-0.0921582110362878,Low
552,item14R2,1,-0.0135008376599043,Low
552,item15R1,0,-0.00324558131094128,Low
552,item15R2,1,-0.0240039919242108,Low
552,item16R1,0,0.0621464388260333,Low
552,item16R2,0,-0.000313660751889906,Low
552,item1R1,0,-0.0414821123845954,Low
552,item1R2,1,0.192202171969325,Low
552,item2R1,1,-0.141321604897543,Low
552,item2R2,0,-0.0883555765854171,Low
552,item3R1,1,0.071800143457237,Low
552,item3R2,1,-0.0914799519870875,Low
552,item4R1,0,0.0281517886113181,Low
552,item4R2,0,-0.0590012000443535,Low
552,item5R1,0,0.16171326812436,Low
552,item5R2,1,-0.0456126871735709,Low
552,item6R1,1,-0.140529421074075,Low
552,item6R2,1,0.076997037854378,Low
552,item7R1,1,-0.0801681474637276,Low
552,item7R2,0,0.222891731907302,Low
552,item8R1,1,-0.00845882086182893,Low
552,item8R2,0,-0.0412416339843832,Low
552,item9R1,1,0.294019075290565,Low
552,item9R2,1,0.108019843971393,Low
557,item10R1,0,0.0379679231414844,High
557,item10R2,0,0.141627411796251,High
557,item11R1,0,-0.245770517181445,High
557,item11R2,1,0.0385838021942588,High
557,item12R1,1,-0.0300844137491519,High
557,item12R2,1,-0.019622013422079,High
557,item13R1,1,0.0881142738712462,High
557,item13R2,1,-0.162510829659201,High
557,item14R1,1,0.111649455195336,High
557,item14R2,1,-0.115268087908641,High
557,item15R1,0,0.0531830709522302,High
557,item15R2,1,0.0382912487059216,High
557,item16R1,1,-0.107891168289465,High
557,item16R2,1,0.124032051335957,High
557,item1R1,0,0.0547482824560056,High
557,item1R2,1,-0.147287816958351,High
557,item2R1,1,-0.0865462951850462,High
557,item2R2,1,-0.231683542950112,High
557,item3R1,0,-0.0300108275660997,High
557,item3R2,0,0.110211065507421,High
557,item4R1,0,-0.026117556137951,High
557,item4R2,0,-0.0793855072534505,High
557,item5R1,1,-0.0701548747435519,High
557,item5R2,1,-0.236503321937599,High
557,item6R1,1,-0.188877428408454,High
557,item6R2,0,0.113532838235323,High
557,item7R1,1,-0.09431319753647,High
557,item7R2,1,0.0298066424959177,High
557,item8R1,1,-0.0290882874233789,High
557,item8R2,1,0.157707628653867,High
557,item9R1,1,-0.208107851261512,High
557,item9R2,1,-0.212141166838523,High
557,item10R1,1,0.0395831926411736,Low
557,item10R2,1,-0.00233830267804372,Low
557,item11R1,1,-0.127296094948104,Low
557,item11R2,1,-0.0484141150830296,Low
557,item12R1,1,0.107980113781382,Low
557,item12R2,1,-0.242986518438598,Low
557,item13R1,1,-0.129583322816711,Low
557,item13R2,0,0.135860064377074,Low
557,item14R1,0,0.0711182411942231,Low
557,item14R2,1,-0.0482043299030214,Low
557,item15R1,1,0.109384926499726,Low
557,item15R2,1,0.103732361602718,Low
557,item16R1,1,0.0419550268230268,Low
557,item16R2,1,0.0800883977990671,Low
557,item1R1,0,-3.15362948597066e-05,Low
557,item1R2,1,0.0908047805567986,Low
557,item2R1,1,0.0402855905240599,Low
557,item2R2,1,-0.0154034081152501,Low
557,item3R1,0,-0.18078630420094,Low
557,item3R2,0,-0.0871214864581525,Low
557,item4R1,1,0.0314422060931524,Low
557,item4R2,0,-0.104784170944814,Low
557,item5R1,1,0.0675997832785841,Low
557,item5R2,0,-0.213368674743742,Low
557,item6R1,1,-0.0518227592827924,Low
557,item6R2,1,-0.0465274864900871,Low
557,item7R1,0,-0.0173743157385141,Low
557,item7R2,1,-0.100409373350712,Low
557,item8R1,1,0.0265404209581613,Low
557,item8R2,1,-0.225481053280218,Low
557,item9R1,1,0.111079231268786,Low
557,item9R2,0,0.0160350933472079,Low
558,item10R1,1,-0.0625855796376225,High
558,item10R2,1,0.169944799903825,High
558,item11R1,1,-0.00819862502343331,High
558,item11R2,0,-0.0640826739344066,High
558,item12R1,1,0.0240616575183561,High
558,item12R2,1,0.0126759814808696,High
558,item13R1,0,-0.00116151893339321,High
558,item13R2,1,0.10401512766524,High
558,item14R1,1,-0.00399387340777918,High
558,item14R2,1,0.0278443643203091,High
558,item15R1,1,-0.0716994493600911,High
558,item15R2,0,-0.107812812010328,High
558,item16R1,1,-0.14626607766984,High
558,item16R2,1,-0.0967168258824368,High
558,item1R1,1,0.0875845055977948,High
558,item1R2,1,-0.0400549703498823,High
558,item2R1,1,-0.0395901330046316,High
558,item2R2,1,-0.167707784338804,High
558,item3R1,1,0.00625351242682507,High
558,item3R2,1,0.120240755940136,High
558,item4R1,1,0.0829917573177329,High
558,item4R2,1,0.130660852055156,High
558,item5R1,1,0.153314392263407,High
558,item5R2,0,0.0595628207398767,High
558,item6R1,1,-0.151821444155926,High
558,item6R2,1,-0.0686988844435563,High
558,item7R1,1,-0.21986600261808,High
558,item7R2,1,0.065486336092475,High
558,item8R1,0,-0.0928548060498591,High
558,item8R2,1,0.0796882102505804,High
558,item9R1,0,0.00539899212891562,High
558,item9R2,1,0.0250123922163958,High
558,item10R1,1,-0.0391197133913243,Low
558,item10R2,0,-0.11529137375514,Low
558,item11R1,0,0.0897029709912175,Low
558,item11R2,1,-0.0225756640670951,Low
558,item12R1,1,0.0392395095554412,Low
558,item12R2,0,0.0301999123914853,Low
558,item13R1,1,0.114726427784153,Low
558,item13R2,1,0.0832241700559141,Low
558,item14R1,1,-0.208164677309104,Low
558,item14R2,0,0.221085406443741,Low
558,item15R1,0,-0.018335411393943,Low
558,item15R2,1,-0.160472441769261,Low
558,item16R1,0,-0.145405537565555,Low
558,item16R2,1,-0.0153686809622033,Low
558,item1R1,1,-0.182998916701056,Low
558,item1R2,0,0.0461065826928261,Low
558,item2R1,1,0.0797020012156203,Low
558,item2R2,1,0.28371577889342,Low
558,item3R1,1,-0.0458371565723953,Low
558,item3R2,1,-0.0844984829489052,Low
558,item4R1,1,0.230896942039578,Low
558,item4R2,0,-0.127941865617515,Low
558,item5R1,1,-0.106074624875724,Low
558,item5R2,1,0.136710255803292,Low
558,item6R1,1,-0.0536233771787423,Low
558,item6R2,1,0.154745748057252,Low
558,item7R1,1,0.134884735244265,Low
558,item7R2,0,-0.00920915644897537,Low
558,item8R1,1,0.0972439357857184,Low
558,item8R2,1,0.153532603552422,Low
558,item9R1,1,0.102122555547233,Low
558,item9R2,1,0.0585611892995708,Low
559,item10R1,1,0.206930739699069,High
559,item10R2,0,-0.0495532978163444,High
559,item11R1,1,-0.179736269791405,High
559,item11R2,0,-0.00698927938693941,High
559,item12R1,0,0.160212364343757,High
559,item12R2,0,0.0454408329283118,High
559,item13R1,0,0.062892305630103,High
559,item13R2,0,-0.0732153453329576,High
559,item14R1,0,-0.120896605943654,High
559,item14R2,0,-0.077486606262505,High
559,item15R1,0,0.00895227981435649,High
559,item15R2,0,-0.169847462634079,High
559,item16R1,1,-0.136087101569621,High
559,item16R2,0,-0.060829335297017,High
559,item1R1,0,-0.105169379863731,High
559,item1R2,0,0.0912741727602252,High
559,item2R1,1,0.158182776859921,High
559,item2R2,1,0.122745196923614,High
559,item3R1,0,-0.142048089738423,High
559,item3R2,1,-0.0790028498735505,High
559,item4R1,0,-0.0407352651943489,High
559,item4R2,0,-0.0860858112533426,High
559,item5R1,0,-0.0649017707950116,High
559,item5R2,0,-0.0938965588035821,High
559,item6R1,0,0.174585667504543,High
559,item6R2,0,-0.0725133194861424,High
559,item7R1,0,0.0235668436431027,High
559,item7R2,0,-0.200387068156484,High
559,item8R1,1,0.0385698838910444,High
559,item8R2,0,-0.0139666945249068,High
559,item9R1,1,-0.356549255519551,High
559,item9R2,0,0.0667572393595485,High
559,item10R1,0,0.142338264743811,Low
559,item10R2,0,0.00987210788057591,Low
559,item11R1,0,0.097657158585176,Low
559,item11R2,0,-0.153824164672801,Low
559,item12R1,0,-0.0319725042018383,Low
559,item12R2,0,0.165643573263756,Low
559,item13R1,1,0.0794889599322346,Low
559,item13R2,0,-0.112640142385951,Low
559,item14R1,1,-0.109110961492682,Low
559,item14R2,0,0.0970747893430895,Low
559,item15R1,1,0.234454782136108,Low
559,item15R2,0,-0.0134052782305323,Low
559,item16R1,0,0.0756684332266118,Low
559,item16R2,0,0.0132323023174898,Low
559,item1R1,1,-0.124653085301935,Low
559,item1R2,1,0.254461781643642,Low
559,item2R1,0,-0.142032755868882,Low
559,item2R2,1,-0.0852030460685217,Low
559,item3R1,0,0.0748593351579914,Low
559,item3R2,0,0.0827125186501538,Low
559,item4R1,0,-0.0620277542861973,Low
559,item4R2,0,0.0115307808642439,Low
559,item5R1,0,-0.127355348835819,Low
559,item5R2,0,-0.0939281064402187,Low
559,item6R1,0,-0.282825300474722,Low
559,item6R2,0,0.133101958948982,Low
559,item7R1,0,0.063091935659399,Low
559,item7R2,0,0.0426313968492324,Low
559,item8R1,0,-0.199790104637003,Low
559,item8R2,1,-0.0130257285646349,Low
559,item9R1,1,0.0535477397562299,Low
559,item9R2,1,0.00453829888068762,Low
560,item10R1,1,-0.0826691214325286,High
560,item10R2,0,0.0987121335192145,High
560,item11R1,0,-0.0732900171661149,High
560,item11R2,1,-0.0933965786379375,High
560,item12R1,0,-0.061474560297142,High
560,item12R2,1,-0.110030883262012,High
560,item13R1,1,-0.156038187353201,High
560,item13R2,0,0.0785994903481669,High
560,item14R1,0,0.21945546534659,High
560,item14R2,0,-0.0331567636347577,High
560,item15R1,0,-0.0966020011556424,High
560,item15R2,1,-0.208504033600163,High
560,item16R1,1,0.0344271472368443,High
560,item16R2,1,0.0533378100324159,High
560,item1R1,0,-0.0405599232185393,High
560,item1R2,1,0.00394649836047529,High
560,item2R1,1,0.239192752785362,High
560,item2R2,1,-0.0635580465869545,High
560,item3R1,1,0.0237117637671659,High
560,item3R2,0,-0.0131875508696669,High
560,item4R1,0,0.00168219658676026,High
560,item4R2,1,0.179990078382666,High
560,item5R1,1,-0.0553251930034868,High
560,item5R2,1,-0.0856279042629486,High
560,item6R1,1,0.085100553529241,High
560,item6R2,1,-0.0470236658497459,High
560,item7R1,1,0.12038017764688,High
560,item7R2,1,0.104757545519372,High
560,item8R1,1,-0.0569602688762093,High
560,item8R2,0,-0.0525230884173975,High
560,item9R1,1,-0.0158704684806549,High
560,item9R2,1,0.0308779392797358,High
560,item10R1,1,-0.12076116564627,Low
560,item10R2,1,0.00440423091953968,Low
560,item11R1,0,0.0829067860539237,Low
560,item11R2,1,0.170706653565188,Low
560,item12R1,1,0.180711911341586,Low
560,item12R2,0,-0.0591207486643577,Low
560,item13R1,1,0.134243793962103,Low
560,item13R2,1,-0.0356536625573375,Low
560,item14R1,1,0.127302521313136,Low
560,item14R2,1,-0.0981082792393507,Low
560,item15R1,1,0.27937847553811,Low
560,item15R2,1,0.000300206440266752,Low
560,item16R1,1,-0.0799122920206242,Low
560,item16R2,1,-0.0277044454873849,Low
560,item1R1,0,0.0698223301272,Low
560,item1R2,0,0.0504289271554196,Low
560,item2R1,0,0.0670432104467452,Low
560,item2R2,0,-0.120992184396275,Low
560,item3R1,0,-0.182871718758162,Low
560,item3R2,1,0.126899148328068,Low
560,item4R1,0,-0.165804352740617,Low
560,item4R2,1,-0.0175238688125299,Low
560,item5R1,1,-0.00159752833979311,Low
560,item5R2,0,-0.0518975672650911,Low
560,item6R1,1,-0.0832584309721524,Low
560,item6R2,0,-0.115133681280931,Low
560,item7R1,0,0.104953946032138,Low
560,item7R2,1,-0.275968632773687,Low
560,item8R1,1,-0.0654943182651704,Low
560,item8R2,0,-0.15188414264788,Low
560,item9R1,0,0.0274502925500115,Low
560,item9R2,1,-0.0944370804802659,Low
561,item10R1,0,0.0541847301630305,High
561,item10R2,0,-0.200171326571802,High
561,item11R1,0,0.225330909297091,High
561,item11R2,0,-0.124459087853999,High
561,item12R1,0,0.101079033017381,High
561,item12R2,0,-0.12664078863174,High
561,item13R1,0,0.145254603388087,High
561,item13R2,0,-0.0890920111748246,High
561,item14R1,0,0.0621444645828458,High
561,item14R2,0,0.263342288117666,High
561,item15R1,0,0.067804038213198,High
561,item15R2,0,-0.152324758631938,High
561,item16R1,0,-0.0252343574718729,High
561,item16R2,0,-0.0166351646472562,High
561,item1R1,0,0.139291698090642,High
561,item1R2,0,-0.33052425407134,High
561,item2R1,0,-0.0306234601075318,High
561,item2R2,0,-0.0494300250108497,High
561,item3R1,0,-0.139883547790242,High
561,item3R2,0,0.00207376867638131,High
561,item4R1,0,0.00308147668122568,High
561,item4R2,0,0.192628775389592,High
561,item5R1,0,-0.0508746400006587,High
561,item5R2,0,0.117211228733904,High
561,item6R1,0,0.0721510223833798,High
561,item6R2,0,-0.150278338780395,High
561,item7R1,0,-0.031465076695772,High
561,item7R2,0,0.0892252801298826,High
561,item8R1,0,-0.0565623624532689,High
561,item8R2,0,0.0514441659676244,High
561,item9R1,0,-0.134687935975985,High
561,item9R2,0,-0.395039590872559,High
561,item10R1,0,0.0153922360654491,Low
561,item10R2,0,0.113988471788796,Low
561,item11R1,0,-0.0993318788871206,Low
561,item11R2,0,-0.163481600984665,Low
561,item12R1,0,-0.111246911091471,Low
561,item12R2,0,0.0399106295231935,Low
561,item13R1,0,-0.220511978584219,Low
561,item13R2,0,-0.0283811157595507,Low
561,item14R1,0,-0.0854500442409431,Low
561,item14R2,0,-0.080384510624281,Low
561,item15R1,0,0.262462620123978,Low
561,item15R2,0,-0.0933592428593805,Low
561,item16R1,0,0.237127169471055,Low
561,item16R2,0,0.0262092013448621,Low
561,item1R1,0,-0.144903080406634,Low
561,item1R2,0,-0.0439464693662383,Low
561,item2R1,0,0.235903738934646,Low
561,item2R2,0,-0.0834460533880118,Low
561,item3R1,1,-0.0268969326617304,Low
561,item3R2,0,0.0717770110792157,Low
561,item4R1,0,-0.0310711630184178,Low
561,item4R2,1,-0.0564785605135435,Low
561,item5R1,0,0.109179302465466,Low
561,item5R2,0,-0.346080069440313,Low
561,item6R1,0,-0.0522459666284172,Low
561,item6R2,0,0.169802385882649,Low
561,item7R1,0,0.212023566667773,Low
561,item7R2,0,-0.0150175204996916,Low
561,item8R1,0,0.00139459115897362,Low
561,item8R2,0,-0.284883281102937,Low
561,item9R1,0,0.255421243192483,Low
561,item9R2,0,-0.0424288596844431,Low
562,item10R1,0,-0.0821148691142684,High
562,item10R2,1,0.124436992730201,High
562,item11R1,0,-0.112068724613488,High
